15,"$5,903","$5,816","$5,766","$15,664","$15,577","$15,527","$7,621","$7,534","$7,484","$15,433","$15,346","$15,296"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,332","$1,245","$1,195","$2,025","$1,938","$1,888","$1,343","$1,256","$1,206","$1,918","$1,831","$1,781"
2,"$1,754","$1,667","$1,617","$3,183","$3,096","$3,046","$2,059","$1,972","$1,922","$3,036","$2,949","$2,899"
3,"$2,165","$2,078","$2,028","$4,195","$4,108","$4,058","$2,654","$2,567","$2,517","$4,138","$4,051","$4,001"
4,"$2,587","$2,500","$2,450","$5,208","$5,121","$5,071","$3,209","$3,122","$3,072","$5,177","$5,090","$5,040"
5,"$2,924","$2,837","$2,787","$6,220","$6,133","$6,083","$3,722","$3,635","$3,585","$6,215","$6,128","$6,078"
6,"$3,261","$3,174","$3,124","$7,233","$7,146","$7,096","$4,238","$4,151","$4,101","$7,253","$7,166","$7,116"
7,"$3,621","$3,534","$3,484","$8,246","$8,159","$8,109","$5,080","$4,993","$4,943","$8,797","$8,710","$8,660"
8,"$3,970","$3,883","$3,833","$9,257","$9,170","$9,120","$5,589","$5,502","$5,452","$9,822","$9,735","$9,685"
9,"$4,312","$4,225","$4,175","$10,270","$10,183","$10,133","$5,970","$5,883","$5,883","$10,803","$10,716","$10,666"
10,"$4,690","$4,603","$4,553","$11,210","$11,123","$11,073","$6,351","$6,264","$6,214","$11,715","$11,628","$11,578"
11,"$5,100","$5,013","$4,963","$12,151","$12,064","$12,014","$6,733","$6,646","$6,596","$12,621","$12,534","$12,484"
12,"$5,432","$5,345","$5,295","$13,019","$12,932","$12,882","$7,029","$6,942","$6,892","$13,449","$13,362","$13,312"
13,"$5,712","$5,625","$5,575","$13,850","$13,763","$13,713","$7,240","$7,153","$7,103","$14,005","$13,918","$13,868"
14,"$5,804","$5,717","$5,667","$14,580","$14,493","$14,443","$7,452","$7,365","$7,355","$14,517","$14,430","$14,380"
15+,"$5,903","$5,816","$5,766","$15,189","$15,102","$15,052","$7,621","$7,534","$7,524","$15,029","$14,942","$14,892"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,295","$1,208","$1,158","$1,951","$1,864","$1,814","$1,343","$1,256","$1,206","$1,918","$1,831","$1,781"
2,"$1,706","$1,619","$1,569","$3,066","$2,979","$2,929","$2,059","$1,972","$1,922","$3,036","$2,949","$2,899"
3,"$2,106","$2,019","$1,969","$4,041","$3,954","$3,904","$2,654","$2,567","$2,517","$4,138","$4,051","$4,001"
4,"$2,516","$2,429","$2,379","$5,017","$4,930","$4,880","$3,209","$3,122","$3,072","$5,177","$5,090","$5,040"
5,"$2,844","$2,757","$2,707","$5,992","$5,905","$5,855","$3,722","$3,635","$3,585","$6,215","$6,128","$6,078"
6,"$3,172","$3,085","$3,035","$6,968","$6,881","$6,831","$4,238","$4,151","$4,101","$7,253","$7,166","$7,116"
7,"$3,522","$3,435","$3,385","$7,944","$7,857","$7,807","$5,080","$4,993","$4,943","$8,797","$8,710","$8,660"
8,"$3,861","$3,774","$3,724","$8,918","$8,831","$8,781","$5,589","$5,502","$5,452","$9,822","$9,735","$9,685"
9,"$4,194","$4,107","$4,057","$9,894","$9,807","$9,757","$5,970","$5,883","$5,833","$10,803","$10,716","$10,666"
10,"$4,561","$4,474","$4,424","$10,800","$10,713","$10,663","$6,351","$6,264","$6,214","$11,715","$11,628","$11,578"
11,"$4,960","$4,873","$4,823","$11,706","$11,619","$11,569","$6,733","$6,646","$6,596","$12,621","$12,534","$12,484"
12,"$5,283","$5,196","$5,146","$12,542","$12,455","$12,405","$7,029","$6,942","$6,892","$13,449","$13,362","$13,312"
13,"$5,555","$5,468","$5,418","$13,343","$13,256","$13,206","$7,240","$7,153","$7,103","$14,005","$13,918","$13,868"
14,"$5,645","$5,558","$5,508","$14,046","$13,959","$13,909","$7,452","$7,365","$7,355","$14,517","$14,430","$14,380"
15+,"$5,741","$5,654","$5,604","$14,633","$14,546","$14,496","$7,621","$7,534","$7,524","$15,029","$14,942","$14,892"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,259","$1,172","$1,122","$1,880","$1,793","$1,743","$1,343","$1,256","$1,206","$1,918","$1,831","$1,781"
2,"$1,659","$1,572","$1,522","$2,954","$2,867","$2,817","$2,059","$1,972","$1,922","$3,036","$2,949","$2,899"
3,"$2,048","$1,961","$1,911","$3,893","$3,806","$3,756","$2,654","$2,567","$2,517","$4,138","$4,051","$4,001"
4,"$2,447","$2,360","$2,310","$4,833","$4,746","$4,696","$3,209","$3,122","$3,072","$5,177","$5,090","$5,040"
5,"$2,766","$2,679","$2,629","$5,773","$5,686","$5,636","$3,722","$3,635","$3,585","$6,215","$6,128","$6,078"
6,"$3,085","$2,998","$2,948","$6,713","$6,626","$6,576","$4,238","$4,151","$4,101","$7,253","$7,166","$7,116"
7,"$3,425","$3,338","$3,288","$7,653","$7,566","$7,516","$4,752","$4,665","$4,615","$8,229","$8,142","$8,092"
8,"$3,755","$3,668","$3,618","$8,592","$8,505","$8,455","$5,228","$5,141","$5,091","$9,188","$9,101","$9,051"
9,"$4,079","$3,992","$3,942","$9,532","$9,445","$9,395","$5,585","$5,498","$5,448","$10,106","$10,019","$9,969"
10,"$4,436","$4,349","$4,299","$10,405","$10,318","$10,268","$5,941","$5,854","$5,804","$10,959","$10,872","$10,822"
11,"$4,824","$4,737","$4,687","$11,277","$11,190","$11,140","$6,298","$6,211","$6,161","$11,806","$11,719","$11,669"
12,"$5,138","$5,051","$5,001","$12,083","$11,996","$11,946","$6,575","$6,488","$6,438","$12,581","$12,494","$12,444"
13,"$5,403","$5,316","$5,266","$12,855","$12,768","$12,718","$6,773","$6,686","$6,636","$13,101","$13,014","$12,964"
14,"$5,490","$5,403","$5,353","$13,532","$13,445","$13,395","$6,971","$6,884","$6,834","$13,580","$13,493","$13,443"
15+,"$5,584","$5,497","$5,447","$14,097","$14,010","$13,960","$7,129","$7,042","$6,992","$14,059","$13,972","$13,922"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATEC and EMAC,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Supplemental Designated Tuition Fees
Credit Hours,"Undergraduate Resident
Fall 2012 only"
1,"$1,307"
2,"$1,722"
3,"$2,126"
4,"$2,540"
5,"$2,871"
6,"$3,202"
7,"$3,555"
8,"$3,898"
9,"$4,234"
10,"$4,605"
11,"$5,007"
12,"$5,333"
13,"$5,608"
14,"$5,699"
15+,"$5,796"

Supplemental Designated Tuition Fees
School,Fee
School of Arts and Humanities
ATEC courses,$50.00 per credit hour
School of Behavioral and Brain Sciences
"Graduate Speech Language/Audiology (COMD, AUD) courses",$50.00 per credit hour
"School of Economic, Political and Policy Sciences"
Graduate Public Affairs (PA) courses,$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science
ECS courses,$50.00 per credit hour
Naveen Jindal School of Management
MGT undergraduate courses,$50.00 per credit hour
MGT graduate courses,$100.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,211","$1,124","$1,074","$1,724","$1,638","$1,587","$1,232","$1,145","$1,094","$1,759","$1,673","$1,622"
2,"$1,596","$1,509","$1,459","$2,710","$2,623","$2,572","$1,889","$1,802","$1,752","$2,785","$2,698","$2,648"
3,"$1,970","$1,883","$1,833","$3,572","$3,485","$3,435","$2,435","$2,348","$2,298","$3,796","$3,710","$3,659"
4,"$2,354","$2,267","$2,217","$4,434","$4,347","$4,297","$2,944","$2,857","$2,807","$4,749","$4,662","$4,612"
5,"$2,661","$2,574","$2,524","$5,296","$5,210","$5,159","$3,415","$3,328","$3,278","$5,702","$5,615","$5,564"
6,"$2,968","$2,881","$2,831","$6,159","$6,072","$6,021","$3,888","$3,801","$3,751","$6,654","$6,568","$6,517"
7,"$3,295","$3,208","$3,158","$7,021","$6,934","$6,883","$4,360","$4,273","$4,223","$7,549","$7,463","$7,412"
8,"$3,612","$3,525","$3,475","$7,883","$7,796","$7,746","$4,796","$4,709","$4,659","$8,429","$8,342","$8,292"
9,"$3,924","$3,837","$3,787","$8,745","$8,658","$8,608","$5,124","$5,037","$4,987","$9,272","$9,185","$9,134"
10,"$4,267","$4,180","$4,130","$9,546","$9,459","$9,409","$5,450","$5,363","$5,313","$10,054","$9,967","$9,917"
11,"$4,641","$4,554","$4,504","$10,346","$10,260","$10,209","$5,778","$5,691","$5,641","$10,831","$10,745","$10,694"
12,"$4,943","$4,856","$4,806","$11,085","$10,999","$10,948","$6,032","$5,945","$5,895","$11,542","$11,455","$11,405"
13,"$5,198","$5,111","$5,061","$11,794","$11,707","$11,656","$6,214","$6,127","$6,077","$12,019","$11,933","$11,882"
14,"$5,281","$5,194","$5,144","$12,415","$12,328","$12,278","$6,395","$6,308","$6,258","$12,459","$12,372","$12,321"
15+,"$5,372","$5,285","$5,234","$12,933","$12,846","$12,796","$6,540","$6,453","$6,403","$12,898","$12,811","$12,761"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATEC and EMAC,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,165","$1,078","$1,038","$1,582","$1,495","$1,455","$1,130","$1,043","$1,003","$1,614","$1,527","$1,487"
2,"$1,535","$1,448","$1,408","$2,486","$2,399","$2,359","$1,733","$1,646","$1,606","$2,555","$2,468","$2,428"
3,"$1,895","$1,808","$1,768","$3,277","$3,190","$3,150","$2,234","$2,147","$2,107","$3,483","$3,396","$3,356"
4,"$2,265","$2,178","$2,138","$4,068","$3,981","$3,941","$2,701","$2,614","$2,574","$4,357","$4,270","$4,230"
5,"$2,560","$2,473","$2,433","$4,859","$4,772","$4,732","$3,133","$3,046","$3,006","$5,231","$5,144","$5,104"
6,"$2,855","$2,768","$2,728","$5,650","$5,563","$5,523","$3,567","$3,480","$3,440","$6,105","$6,018","$5,978"
7,"$3,170","$3,083","$3,043","$6,441","$6,354","$6,314","$4,000","$3,913","$3,873","$6,926","$6,839","$6,799"
8,"$3,475","$3,388","$3,348","$7,232","$7,145","$7,105","$4,400","$4,313","$4,273","$7,733","$7,646","$7,606"
9,"$3,775","$3,688","$3,648","$8,023","$7,936","$7,896","$4,701","$4,614","$4,574","$8,506","$8,419","$8,379"
10,"$4,105","$4,018","$3,978","$8,758","$8,671","$8,631","$5,000","$4,913","$4,873","$9,224","$9,137","$9,097"
11,"$4,465","$4,378","$4,338","$9,492","$9,405","$9,365","$5,301","$5,214","$5,174","$9,937","$9,850","$9,810"
12,"$4,755","$4,668","$4,628","$10,170","$10,083","$10,043","$5,534","$5,447","$5,407","$10,589","$10,502","$10,462"
13,"$5,000","$4,913","$4,873","$10,820","$10,733","$10,693","$5,701","$5,614","$5,574","$11,027","$10,940","$10,900"
14,"$5,080","$4,993","$4,953","$11,390","$11,303","$11,263","$5,867","$5,780","$5,740","$11,430","$11,343","$11,303"
15+,"$5,170","$5,083","$5,043","$11,865","$11,778","$11,738","$6,000","$5,913","$5,873","$11,833","$11,746","$11,706"

Supplemental Designated Tuition Fees
School,Courses,Fee
School of Arts and Humanities,ATEC,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$60.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,110","$1,023",$983,"$1,400","$1,313","$1,273","$1,000",$913,$873,"$1,428","$1,341","$1,301"
2,"$1,460","$1,373","$1,333","$2,200","$2,113","$2,073","$1,534","$1,447","$1,407","$2,261","$2,174","$2,134"
3,"$1,805","$1,718","$1,678","$2,900","$2,813","$2,773","$1,977","$1,890","$1,850","$3,082","$2,995","$2,955"
4,"$2,155","$2,068","$2,028","$3,600","$3,513","$3,473","$2,390","$2,303","$2,263","$3,856","$3,769","$3,729"
5,"$2,440","$2,353","$2,313","$4,300","$4,213","$4,173","$2,773","$2,686","$2,646","$4,629","$4,542","$4,502"
6,"$2,720","$2,633","$2,593","$5,000","$4,913","$4,873","$3,157","$3,070","$3,030","$5,403","$5,316","$5,276"
7,"$3,020","$2,933","$2,893","$5,700","$5,613","$5,573","$3,540","$3,453","$3,413","$6,129","$6,042","$6,002"
8,"$3,310","$3,223","$3,183","$6,400","$6,313","$6,273","$3,894","$3,807","$3,767","$6,843","$6,756","$6,716"
9,"$3,595","$3,508","$3,468","$7,100","$7,013","$6,973","$4,160","$4,073","$4,033","$7,527","$7,440","$7,400"
10,"$3,910","$3,823","$3,783","$7,750","$7,663","$7,623","$4,425","$4,338","$4,298","$8,163","$8,076","$8,036"
11,"$4,250","$4,163","$4,123","$8,400","$8,313","$8,273","$4,691","$4,604","$4,564","$8,794","$8,707","$8,667"
12,"$4,525","$4,438","$4,398","$9,000","$8,913","$8,873","$4,897","$4,810","$4,770","$9,371","$9,284","$9,244"
13,"$4,760","$4,673","$4,633","$9,575","$9,488","$9,448","$5,045","$4,958","$4,918","$9,758","$9,671","$9,631"
14,"$4,840","$4,753","$4,713","$10,080","$9,993","$9,953","$5,192","$5,105","$5,065","$10,115","$10,028","$9,988"
15+,"$4,925","$4,838","$4,798","$10,500","$10,413","$10,373","$5,310","$5,223","$5,183","$10,472","$10,385","$10,345"

Supplemental Designated Tuition Fees
School,Courses,Fee
School of Arts and Humanities,ATEC,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$60.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,$871,$828,$793,"$1,181","$1,138","$1,103",$899,$856,$821,"$1,209","$1,166","$1,131"
2,"$1,181","$1,138","$1,103","$1,801","$1,758","$1,723","$1,266","$1,223","$1,188","$1,886","$1,843","$1,808"
3,"$1,492","$1,449","$1,414","$2,422","$2,379","$2,344","$1,662","$1,619","$1,584","$2,592","$2,549","$2,514"
4,"$1,803","$1,760","$1,725","$3,043","$3,000","$2,965","$1,972","$1,929","$1,894","$3,212","$3,169","$3,134"
5,"$2,057","$2,014","$1,979","$3,607","$3,564","$3,529","$2,340","$2,297","$2,262","$3,890","$3,847","$3,812"
6,"$2,311","$2,268","$2,233","$4,171","$4,128","$4,093","$2,679","$2,636","$2,601","$4,539","$4,496","$4,461"
7,"$2,577","$2,534","$2,499","$4,747","$4,704","$4,669","$2,989","$2,946","$2,911","$5,159","$5,116","$5,081"
8,"$2,837","$2,794","$2,759","$5,317","$5,274","$5,239","$3,300","$3,257","$3,222","$5,780","$5,737","$5,702"
9,"$3,091","$3,048","$3,013","$5,881","$5,838","$5,803","$3,526","$3,483","$3,448","$6,316","$6,273","$6,238"
10,"$3,373","$3,330","$3,295","$6,473","$6,430","$6,395","$3,752","$3,709","$3,674","$6,852","$6,809","$6,774"
11,"$3,673","$3,630","$3,595","$7,083","$7,040","$7,005","$3,978","$3,935","$3,900","$7,388","$7,345","$7,310"
12,"$3,922","$3,879","$3,844","$7,642","$7,599","$7,564","$4,148","$4,105","$4,070","$7,868","$7,825","$7,790"
13,"$4,131","$4,088","$4,053","$8,161","$8,118","$8,083","$4,148","$4,105","$4,070","$8,178","$8,135","$8,100"
14,"$4,204","$4,161","$4,126","$8,544","$8,501","$8,466","$4,148","$4,105","$4,070","$8,488","$8,445","$8,410"
15,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849","$4,148","$4,105","$4,070","$8,798","$8,755","$8,720"
16,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849","$4,148","$4,105","$4,070","$8,488","$9,065","$9,030"
17,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849","$4,148","$4,105","$4,070","$8,488","$9,375","$9,340"
18,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849","$4,148","$4,105","$4,070","$8,488","$9,685","$9,650"
19,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–
20,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–
21,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–
22,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–
23,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–
24,"$4,277","$4,234","$4,199","$8,927","$8,884","$8,849",–,–,–,–,–,–

Supplemental Designated Tuition Fees
School,Courses,Fee
School of Arts and Humanities,ATEC,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT,$40.00 per credit hour

